0	5.0	-8.335153448275863	29.562569468390805	4.824980014367816	2.294800244252874	0.27077657	0.39571676	Trajectory_0
0	7.0	-8.514728591954023	-30.200982442528744	4.928312284482759	2.159922288074713	-0.21317989	0.29627874	Trajectory_1
0	5.0	31.080492313218397	4.453227011494247	4.659479698275862	2.011139877873564	1.6772709	0.2572938	Trajectory_2
0	5.0	4.077525143678163	-30.68348635775863	4.1936456393678165	1.567024118534483	0.19327945	0.17715533	Trajectory_3
0	5.0	-31.50161422413794	-1.1957267241379383	3.798480704022989	1.7289849590517243	1.5865717	0.16259377	Trajectory_4
0	5.0	7.461974856321848	29.74786479885057	4.460988160919541	1.8624009410919544	-0.22268939	0.24216117	Trajectory_5
0	5.0	-22.83392959770116	-21.84234349137932	4.824715653735633	2.1148260251436786	-0.7818603	0.28603992	Trajectory_6
0	7.0	15.384725718390811	26.867358261494253	4.593627500000001	1.3933797701149426	-0.3838232	0.12656724	Trajectory_7
0	6.0	-28.117798132183918	11.43203793103448	4.808874080459771	1.8109842061781607	1.223288	0.15014134	Trajectory_8
0	6.0	26.16961515804598	16.956245833333334	5.303839202586207	2.374554784482759	2.2154956	0.1728722	Trajectory_9
0	7.0	30.081740660919547	-8.948054741379316	4.954021443965518	1.7783698132183912	1.2824299	0.18851846	Trajectory_10
0	7.0	-29.51382291666668	-10.287195524425291	4.9154508405172415	2.0145574518678164	1.9258256	0.30556947	Trajectory_11
0	6.0	-17.07714770114943	25.40584877873563	4.672961034482759	1.088357445402299	0.7088769	0.16256663	Trajectory_12
0	6.0	-20.813971479885065	26.126648635057474	2.294048699712644	0.6027599123563219	0.33850318	0.05232849	Trajectory_13
0	5.0	19.094768462643675	-24.41725265804598	3.94022235632184	1.673553110632184	0.7903611	0.13070717	Trajectory_14
0	6.0	-51.78668948994254	26.517634841954024	1.9583304798850576	0.7911884971264369	0.20698583	0.05277642	Trajectory_15
0	6.0	-35.483758333333334	27.478108764367818	2.0207814727011497	0.8705318527298852	-0.1623131	0.055887565	Trajectory_16
0	6.0	19.311484339080454	31.198247198275865	3.9241033979885054	0.784281820402299	-0.35350153	0.18019265	Trajectory_17
1	5.0	-8.177483979885057	29.597802298850574	4.879591077586207	2.2645700251436782	0.28738183	0.36190608	Trajectory_0
1	7.0	-8.473761494252873	-30.21402446839081	4.842141630747127	2.1072521458333338	-0.17496961	0.3408641	Trajectory_1
1	5.0	31.23441989942529	4.365266379310344	4.628849770114943	2.061882897988506	1.6963232	0.31913465	Trajectory_2
1	5.0	-22.76812104885057	-21.6997791882184	4.747995804597703	1.983051331896552	-0.77269834	0.3118334	Trajectory_6
1	6.0	-16.750678160919534	25.29608807471265	4.40938081178161	1.1908941695402302	0.67570144	0.13868761	Trajectory_12
1	5.0	4.11497564655173	-30.717500876436787	3.969085538793104	1.604071251436782	0.1707331	0.19073603	Trajectory_3
1	6.0	15.652127729885065	26.707365517241374	4.438161799568967	1.1716334734195404	-0.32318076	0.12372794	Trajectory_7
